customer_id,borrower_type,borrower_age_or_company_age,gender_or_company_entity_type,education_or_company_size,income,employment_experience_or_years_in_business,home_ownership_or_business_premises,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,credit_history_length_years,credit_score,previous_loan_defaults_on_file,loan_status
CUST10411,Corporate,19,Share Company,Medium Enterprise,166647,18,Pledged Business Asset,24011,Staff Training & Capacity Building,9.59,0.07,22,536,Yes,1
CUST10412,Corporate,13,Private Limited Company,Small Enterprise,48762,9,Owned Business Premises,115000,Healthcare Business Financing,11.83,0.12,8,555,Yes,1
CUST10413,Individual,26,female,High School,17100,4,RENT,57913,HOMEIMPROVEMENT,13.89,0.46,5,597,No,1
CUST10414,Corporate,23,Share Company,Small Enterprise,106643,21,Owned Business Premises,175000,Working Capital,11.71,0.13,24,540,Yes,1
CUST10415,Corporate,22,PLC,Micro Enterprise,32226,15,Leased Business Premises,58000,Healthcare Business Financing,12.28,0.09,13,572,Yes,1
CUST10416,Individual,24,male,Associate,61009,4,RENT,116000,HOMEIMPROVEMENT,10.66,0.26,2,597,No,1
CUST10417,Corporate,5,Sole Proprietor Business,Micro Enterprise,39124,3,Owned Business Premises,57962,Debt Restructuring,12.04,0.1,1,570,Yes,1
CUST10418,Individual,24,female,Associate,29772,2,RENT,23572,MEDICAL,9.19,0.12,4,597,No,1
CUST10419,Corporate,22,Share Company,Small Enterprise,53517,18,Leased Business Premises,116312,Working Capital,12.14,0.1,22,588,Yes,1
CUST10420,Corporate,8,Private Limited Company,Micro Enterprise,69042,3,Pledged Business Asset,178000,Healthcare Business Financing,11.18,0.07,3,588,Yes,1
CUST10421,Individual,23,male,Associate,67212,2,RENT,175000,EDUCATION,15.65,0.37,3,598,No,1
CUST10422,Individual,24,male,Bachelor,217134,2,MORTGAGE,114000,VENTURE,11.99,0.06,2,598,Yes,0
CUST10423,Corporate,18,Share Company,Medium Enterprise,27046,12,Pledged Business Asset,24200,Healthcare Business Financing,11.1,0.16,15,689,No,0
CUST10424,Individual,22,male,Associate,29781,2,MORTGAGE,25000,EDUCATION,7.9,0.17,2,598,Yes,0
CUST10425,Corporate,13,Private Limited Company,Medium Enterprise,34758,6,Leased Business Premises,24500,Working Capital,12.87,0.13,8,523,Yes,1
CUST10426,Individual,24,male,High School,67159,3,RENT,114900,PERSONAL,11.83,0.22,3,598,Yes,0
CUST10427,Corporate,14,Share Company,Small Enterprise,54126,10,Owned Business Premises,22350,Staff Training & Capacity Building,8.97,0.09,12,591,No,0
CUST10428,Corporate,11,Private Limited Company,Small Enterprise,26871,6,Mortgaged Commercial Property,22400,Debt Restructuring,11.11,0.08,9,607,Yes,1
CUST10429,Individual,24,male,Associate,37017,5,MORTGAGE,21000,EDUCATION,8,0.03,2,598,Yes,0
CUST10430,Individual,22,male,Bachelor,40060,2,MORTGAGE,21000,HOMEIMPROVEMENT,15.27,0.02,2,598,No,1
CUST10431,Individual,22,male,Bachelor,61205,0,RENT,112000,PERSONAL,10,0.2,2,598,Yes,0
CUST10432,Individual,23,male,Bachelor,71381,0,RENT,23000,DEBTCONSOLIDATION,9.88,0.04,2,598,Yes,0
CUST10433,Individual,22,female,High School,22854,0,RENT,23500,VENTURE,13.48,0.15,2,598,No,1
CUST10434,Corporate,17,PLC,Micro Enterprise,43923,14,Leased Business Premises,60000,Staff Training & Capacity Building,7.72,0.07,17,623,No,0
CUST10435,Corporate,11,Private Limited Company,Medium Enterprise,36958,10,Owned Business Premises,24000,Staff Training & Capacity Building,10.32,0.08,8,609,No,0
CUST10436,Individual,23,female,Bachelor,84270,0,RENT,24000,DEBTCONSOLIDATION,7.74,0.05,3,598,No,0
CUST10437,Individual,22,male,Master,29754,0,RENT,24800,EDUCATION,7.49,0.16,2,598,No,0
CUST10438,Individual,21,male,High School,34417,0,RENT,24800,PERSONAL,6.62,0.14,4,598,Yes,0
CUST10439,Individual,21,female,High School,51370,0,MORTGAGE,57000,EDUCATION,15.23,0.14,4,598,Yes,0
CUST10440,Individual,26,male,Associate,48997,4,RENT,25000,EDUCATION,9.91,0.1,3,598,No,0
CUST10441,Individual,21,male,Associate,48934,0,RENT,25000,VENTURE,5.79,0.1,2,598,Yes,0
CUST10442,Individual,25,male,Associate,52573,3,OWN,113800,VENTURE,11.48,0.26,2,598,Yes,0
CUST10443,Individual,25,male,Associate,37232,2,RENT,58500,EDUCATION,13.98,0.23,4,598,Yes,0
CUST10444,Individual,21,male,Bachelor,53704,0,RENT,58500,DEBTCONSOLIDATION,11.49,0.16,2,598,No,1
CUST10445,Individual,23,female,High School,72935,0,RENT,25000,PERSONAL,13.98,0.07,2,598,No,0
CUST10446,Individual,25,male,High School,55399,1,MORTGAGE,115000,HOMEIMPROVEMENT,5.79,0.27,2,598,Yes,0
CUST10447,Individual,21,male,High School,57803,0,MORTGAGE,114000,EDUCATION,6.03,0.24,2,598,Yes,0
CUST10448,Individual,23,female,High School,81539,1,RENT,25650,EDUCATION,13.47,0.07,2,598,Yes,0
CUST10449,Individual,22,female,Bachelor,45443,0,RENT,25700,EDUCATION,5.42,0.13,4,598,Yes,0
CUST10450,Individual,22,male,Bachelor,29745,0,RENT,56000,MEDICAL,10.65,0.2,4,598,Yes,0
CUST10451,Corporate,17,Private Limited Company,Small Enterprise,37360,14,Owned Business Premises,56000,Healthcare Business Financing,7.48,0.08,16,660,No,0
CUST10452,Corporate,6,Share Company,Micro Enterprise,41093,4,Pledged Business Asset,56000,Business Expansion,9.2,0.1,4,692,No,0
CUST10453,Individual,22,male,High School,61084,2,MORTGAGE,59800,PERSONAL,16.32,0.16,3,598,Yes,0
CUST10454,Corporate,5,PLC,Micro Enterprise,63261,3,Mortgaged Commercial Property,112800,Staff Training & Capacity Building,10.57,0.12,3,628,No,0
CUST10455,Individual,22,female,Master,63308,1,MORTGAGE,118000,MEDICAL,9.88,0.28,4,598,No,0
CUST10456,Corporate,10,Private Limited Company,Micro Enterprise,90886,5,Pledged Business Asset,56500,Staff Training & Capacity Building,10.34,0.17,9,631,No,0
CUST10457,Corporate,12,Share Company,Small Enterprise,64551,7,Leased Business Premises,22400,Debt Restructuring,9.28,0.19,10,595,No,0
CUST10458,Individual,26,male,High School,66431,6,MORTGAGE,24800,PERSONAL,11.01,0.07,2,598,No,0
CUST10459,Corporate,14,Partnership,Large Corporate,54978,10,Leased Business Premises,57000,Staff Training & Capacity Building,10.93,0.15,8,605,No,0
CUST10460,Individual,24,male,Associate,54809,4,RENT,57000,VENTURE,5.42,0.13,4,598,No,0
CUST10461,Corporate,11,Sole Proprietor Business,Large Corporate,61081,6,Owned Business Premises,57000,Business Expansion,7.11,0.09,6,635,No,0
CUST10462,Individual,25,male,Associate,107112,1,RENT,57200,DEBTCONSOLIDATION,13.47,0.07,3,598,Yes,0
CUST10463,Individual,23,female,Associate,77616,0,MORTGAGE,25550,VENTURE,7.29,0.07,4,598,No,0
CUST10464,Individual,22,female,Associate,49292,0,RENT,59000,EDUCATION,10.59,0.18,4,598,Yes,0
CUST10465,Individual,22,male,High School,54929,0,RENT,59000,PERSONAL,14.35,0.16,4,598,Yes,0
CUST10466,Individual,20,male,Associate,78837,0,MORTGAGE,24800,EDUCATION,9.99,0.06,2,598,Yes,0
CUST10467,Individual,23,female,Associate,64652,2,RENT,59000,VENTURE,12.09,0.14,3,598,Yes,0
CUST10468,Individual,25,female,High School,37891,5,RENT,60000,EDUCATION,10.37,0.26,2,598,No,1
CUST10469,Individual,23,male,Bachelor,51415,0,RENT,60000,MEDICAL,11.01,0.19,4,598,No,0
CUST10470,Individual,26,female,High School,85995,5,MORTGAGE,21000,DEBTCONSOLIDATION,6.39,0.01,4,598,Yes,0
CUST10471,Individual,22,male,Associate,87360,0,OWN,115000,MEDICAL,7.9,0.17,2,598,Yes,0
CUST10472,Individual,24,male,Associate,88733,0,MORTGAGE,112000,PERSONAL,11.01,0.14,4,598,No,0
CUST10473,Individual,21,female,Bachelor,90965,0,MORTGAGE,57125,EDUCATION,9.99,0.08,4,598,Yes,0
CUST10474,Corporate,10,Private Limited Company,Medium Enterprise,90885,6,Mortgaged Commercial Property,58500,Staff Training & Capacity Building,10.73,0.14,6,641,No,0
CUST10475,Individual,24,female,Associate,113769,0,RENT,60000,HOMEIMPROVEMENT,18.64,0.09,2,598,Yes,0
CUST10476,Individual,24,male,Associate,97266,0,MORTGAGE,22000,PERSONAL,15.27,0.02,3,598,Yes,0
CUST10477,Individual,26,female,High School,115120,3,RENT,112000,DEBTCONSOLIDATION,10.65,0.1,4,598,Yes,0
CUST10478,Corporate,18,Private Limited Company,Medium Enterprise,106613,14,Owned Business Premises,60000,Healthcare Business Financing,9.45,0.07,16,633,No,0
CUST10479,Individual,22,male,Associate,108886,0,MORTGAGE,170000,EDUCATION,11.26,0.18,2,598,Yes,0
CUST10480,Individual,23,male,Associate,77586,0,RENT,112800,EDUCATION,14.35,0.16,4,598,No,0
CUST10481,Individual,24,female,Master,101004,0,MORTGAGE,56000,DEBTCONSOLIDATION,9.32,0.06,3,598,No,1
CUST10482,Individual,23,female,Bachelor,116476,1,MORTGAGE,175200,EDUCATION,15.65,0.22,2,598,No,0
CUST10483,Individual,23,female,Bachelor,117847,3,MORTGAGE,112000,EDUCATION,9.91,0.1,2,598,No,0
CUST10484,Individual,22,male,High School,117669,1,MORTGAGE,60000,MEDICAL,13.57,0.08,3,598,Yes,0
CUST10485,Corporate,13,Share Company,Medium Enterprise,123313,6,Owned Business Premises,170000,Business Expansion,10.01,0.09,4,660,No,0
CUST10486,Individual,26,female,Associate,34726,0,RENT,114500,PERSONAL,12.53,0.42,3,598,No,1
CUST10487,Individual,26,male,High School,45611,3,RENT,114500,VENTURE,15.33,0.32,4,598,No,1
CUST10488,Corporate,14,Partnership,Micro Enterprise,127280,7,Pledged Business Asset,57500,Staff Training & Capacity Building,9.66,0.07,8,598,No,0
CUST10489,Corporate,21,Share Company,Small Enterprise,36969,15,Leased Business Premises,60000,Debt Restructuring,6.91,0.07,18,675,No,0
CUST10490,Corporate,10,Share Company,Micro Enterprise,139004,3,Pledged Business Asset,170000,Business Expansion,8.37,0.05,4,584,No,0
CUST10491,Corporate,18,Share Company,Small Enterprise,142630,15,Owned Business Premises,114000,Business Expansion,8.16,0.1,13,659,No,0
CUST10492,Corporate,22,Share Company,Micro Enterprise,144839,17,Leased Business Premises,171000,Premises Improvement,10.56,0.14,20,578,No,0
CUST10493,Individual,24,male,Associate,156882,2,MORTGAGE,21250,MEDICAL,10.95,0.01,2,598,No,0
CUST10494,Corporate,10,PLC,Micro Enterprise,8000,8,Leased Business Premises,21000,Staff Training & Capacity Building,13.46,0.26,10,557,Yes,1
CUST10495,Individual,25,male,Associate,29861,0,RENT,59600,PERSONAL,11.71,0.32,3,598,No,1
CUST10496,Corporate,13,Sole Proprietor Business,Micro Enterprise,181073,10,Owned Business Premises,58750,Premises Improvement,10,0.06,10,632,No,0
CUST10497,Corporate,11,Sole Proprietor Business,Micro Enterprise,226515,10,Leased Business Premises,22000,Working Capital,9.16,0.08,11,645,No,0
CUST10498,Individual,22,female,Associate,129449,2,MORTGAGE,60000,VENTURE,7.29,0.08,4,598,Yes,0
CUST10499,Individual,26,male,Bachelor,28107,4,RENT,22500,HOMEIMPROVEMENT,6.76,0.09,2,598,No,1
CUST10500,Individual,26,male,Associate,130811,5,RENT,175000,PERSONAL,15.05,0.19,2,598,No,1
CUST10501,Corporate,10,Partnership,Large Corporate,35293,9,Leased Business Premises,58875,Healthcare Business Financing,13.6,0.11,11,547,Yes,1
CUST10502,Individual,22,female,Associate,45123,0,RENT,115000,PERSONAL,10.25,0.33,4,598,No,1
CUST10503,Individual,21,male,High School,169214,0,MORTGAGE,118000,EDUCATION,7.9,0.11,4,598,Yes,0
CUST10504,Individual,22,male,Associate,46593,0,RENT,118500,EDUCATION,7.66,0.4,2,598,No,1
CUST10505,Individual,22,male,Associate,51496,0,MORTGAGE,114750,VENTURE,12.99,0.29,3,598,Yes,0
CUST10506,Individual,23,female,Associate,45772,0,RENT,21800,PERSONAL,8.94,0.04,2,598,No,0
CUST10507,Corporate,7,PLC,Micro Enterprise,84968,6,Owned Business Premises,23600,Business Expansion,9.39,0.2,10,638,No,0
CUST10508,Corporate,17,Private Limited Company,Medium Enterprise,187822,13,Owned Business Premises,235000,Staff Training & Capacity Building,8.3,0.16,12,612,No,0
CUST10509,Individual,30,male,Associate,91597,6,RENT,175000,MEDICAL,15.27,0.27,9,598,No,1
CUST10510,Corporate,15,Sole Proprietor Business,Medium Enterprise,210967,13,Mortgaged Commercial Property,175000,Working Capital,10.3,0.11,15,595,No,0
CUST10511,Individual,30,male,Bachelor,78388,10,RENT,171500,MEDICAL,6.91,0.27,10,598,No,1
CUST10512,Corporate,24,Share Company,Medium Enterprise,25491,21,Owned Business Premises,21000,Premises Improvement,8.37,0.09,21,645,No,0
CUST10513,Corporate,16,Partnership,Micro Enterprise,87380,11,Pledged Business Asset,170000,Premises Improvement,12.61,0.18,14,553,Yes,1
CUST10514,Individual,28,male,Bachelor,30742,4,MORTGAGE,56000,PERSONAL,5.99,0.2,7,598,No,0
CUST10515,Individual,30,female,Associate,100568,8,RENT,116775,PERSONAL,11.97,0.17,5,598,Yes,0
CUST10516,Corporate,13,Private Limited Company,Micro Enterprise,36952,12,Mortgaged Commercial Property,116000,Healthcare Business Financing,11.59,0.09,13,555,Yes,1
CUST10517,Individual,27,male,Bachelor,58343,1,RENT,22250,DEBTCONSOLIDATION,11.01,0.04,7,598,Yes,0
CUST10518,Corporate,20,Private Limited Company,Micro Enterprise,44123,16,Owned Business Premises,113000,Healthcare Business Financing,11.75,0.08,20,553,Yes,1
CUST10519,Individual,30,male,High School,52653,9,RENT,23200,MEDICAL,8,0.06,5,598,Yes,0
CUST10520,Individual,32,male,Associate,47000,9,OWN,22400,MEDICAL,9.99,0.05,7,598,No,0
CUST10521,Corporate,17,PLC,Medium Enterprise,58454,13,Owned Business Premises,24000,Working Capital,7.21,0.1,15,630,No,0
CUST10522,Individual,27,male,High School,41771,5,MORTGAGE,58875,HOMEIMPROVEMENT,10.65,0.21,9,598,No,1
CUST10523,Individual,32,male,Bachelor,170134,9,RENT,60000,PERSONAL,14.79,0.06,9,598,No,0
CUST10524,Individual,30,male,Master,51586,5,OWN,24000,PERSONAL,15.23,0.08,9,598,Yes,0
CUST10525,Individual,29,male,Associate,240902,8,RENT,25000,PERSONAL,7.43,0.02,10,598,No,0
CUST10526,Corporate,21,Share Company,Medium Enterprise,58728,15,Pledged Business Asset,25000,Debt Restructuring,8.66,0.1,18,590,No,0
CUST10527,Corporate,18,Share Company,Medium Enterprise,58680,17,Leased Business Premises,25200,Premises Improvement,6.74,0.11,17,642,No,0
CUST10528,Corporate,25,Private Limited Company,Small Enterprise,46601,22,Leased Business Premises,56000,Business Expansion,8.67,0.09,22,663,No,0
CUST10529,Individual,28,male,Master,98345,7,RENT,56225,VENTURE,7.9,0.06,7,598,Yes,0
CUST10530,Individual,33,female,Bachelor,75248,11,RENT,57000,VENTURE,6.99,0.09,9,598,Yes,0
CUST10531,Individual,30,male,High School,65647,7,MORTGAGE,175000,EDUCATION,10.08,0.38,7,598,Yes,0
CUST10532,Individual,35,male,High School,40525,13,RENT,57000,EDUCATION,7.9,0.17,9,598,No,1
CUST10533,Individual,31,male,High School,70605,9,OWN,114000,VENTURE,12.87,0.2,9,598,No,0
CUST10534,Individual,28,female,Associate,37215,5,RENT,58000,MEDICAL,11.01,0.21,8,598,Yes,0
CUST10535,Individual,27,female,Master,44457,5,RENT,58000,DEBTCONSOLIDATION,13.85,0.18,6,598,No,1
CUST10536,Corporate,12,Share Company,Medium Enterprise,72841,8,Pledged Business Asset,56000,Healthcare Business Financing,9.38,0.07,6,604,No,0
CUST10537,Corporate,20,Private Limited Company,Medium Enterprise,73097,19,Owned Business Premises,115000,Premises Improvement,8.39,0.05,23,631,No,0
CUST10538,Corporate,21,Share Company,Small Enterprise,79135,16,Owned Business Premises,23600,Debt Restructuring,9.29,0.2,15,668,No,0
CUST10539,Corporate,28,PLC,Medium Enterprise,80020,25,Owned Business Premises,112000,Business Expansion,8.66,0.12,26,655,No,0
CUST10540,Corporate,12,Partnership,Medium Enterprise,41906,10,Pledged Business Asset,60000,Debt Restructuring,12.49,0.05,10,569,Yes,1
CUST10541,Individual,27,male,Associate,53902,1,RENT,60000,DEBTCONSOLIDATION,11.01,0.19,10,598,No,1
CUST10542,Individual,27,male,Associate,82764,5,RENT,60000,DEBTCONSOLIDATION,11.01,0.12,5,598,No,0
CUST10543,Individual,33,female,High School,90766,9,MORTGAGE,112000,MEDICAL,11.01,0.13,8,598,Yes,0
CUST10544,Individual,27,female,High School,100376,3,MORTGAGE,58800,VENTURE,8.49,0.09,9,598,Yes,0
CUST10545,Individual,27,female,High School,103017,4,MORTGAGE,23800,VENTURE,6.03,0.04,6,598,Yes,0
CUST10546,Corporate,14,Partnership,Micro Enterprise,108726,12,Owned Business Premises,115000,Business Expansion,11.17,0.16,16,606,No,0
CUST10547,Individual,34,male,Associate,133098,10,MORTGAGE,60000,DEBTCONSOLIDATION,10.99,0.08,8,598,Yes,0
CUST10548,Individual,28,male,Associate,133030,7,OWN,25000,HOMEIMPROVEMENT,17.51,0.04,10,598,No,0
CUST10549,Individual,34,female,Bachelor,49006,9,RENT,115000,PERSONAL,11.01,0.31,6,598,No,1
CUST10550,Corporate,13,Partnership,Small Enterprise,145600,9,Mortgaged Commercial Property,116000,Healthcare Business Financing,9.74,0.05,11,590,No,0
CUST10551,Individual,30,male,Master,152384,7,MORTGAGE,114400,VENTURE,14.54,0.09,7,598,No,0
CUST10552,Individual,31,female,Bachelor,81934,11,RENT,115000,EDUCATION,11.89,0.18,8,598,No,0
CUST10553,Individual,28,female,Associate,82378,6,RENT,115000,PERSONAL,13.16,0.18,7,598,Yes,0
CUST10554,Corporate,15,Partnership,Medium Enterprise,164870,9,Mortgaged Commercial Property,115000,Business Expansion,9.98,0.2,13,612,No,0
CUST10555,Individual,28,male,Doctorate,54358,5,MORTGAGE,60000,DEBTCONSOLIDATION,8.59,0.18,10,598,Yes,0
CUST10556,Individual,28,male,High School,68261,4,RENT,58400,MEDICAL,7.51,0.12,10,598,No,1
CUST10557,Individual,38,female,Bachelor,36871,15,MORTGAGE,60000,PERSONAL,11.22,0.27,17,598,No,0
CUST10558,Individual,36,female,High School,43936,14,OWN,115000,VENTURE,7.9,0.34,12,598,Yes,0
CUST10559,Individual,44,male,Bachelor,52535,22,RENT,57800,DEBTCONSOLIDATION,11.01,0.15,13,598,Yes,0
CUST10560,Corporate,24,Private Limited Company,Micro Enterprise,63393,17,Leased Business Premises,116000,Debt Restructuring,11.46,0.14,18,537,Yes,1
CUST10561,Corporate,28,Private Limited Company,Small Enterprise,83796,24,Owned Business Premises,112000,Premises Improvement,8.42,0.08,23,611,No,0
CUST10562,Individual,38,male,High School,94173,14,MORTGAGE,115000,HOMEIMPROVEMENT,15.27,0.16,17,598,No,1
CUST10563,Individual,39,male,Doctorate,120598,20,MORTGAGE,112000,VENTURE,11.01,0.1,13,598,Yes,0
CUST10564,Individual,40,female,Associate,34707,17,OWN,21600,VENTURE,9.99,0.05,17,598,Yes,0
CUST10565,Corporate,16,Private Limited Company,Small Enterprise,138034,15,Leased Business Premises,235000,Debt Restructuring,9.71,0.16,15,597,No,0
CUST10566,Individual,37,female,Associate,192911,14,MORTGAGE,60000,HOMEIMPROVEMENT,7.51,0.05,13,598,No,0
CUST10567,Individual,37,male,Associate,246751,17,MORTGAGE,118000,EDUCATION,10.39,0.07,14,598,Yes,0
CUST10568,Corporate,11,Sole Proprietor Business,Medium Enterprise,136663,4,Leased Business Premises,23160,Business Expansion,7.88,0.06,2,648,No,0
CUST10569,Individual,31,female,Master,77821,7,MORTGAGE,56474,MEDICAL,7.55,0.08,7,598,Yes,0
CUST10570,Individual,26,male,High School,92236,0,MORTGAGE,60000,DEBTCONSOLIDATION,10.78,0.11,3,598,Yes,0
CUST10571,Individual,22,male,Associate,43039,0,RENT,23000,VENTURE,10.31,0.07,2,598,Yes,0
CUST10572,Individual,25,male,Bachelor,136954,0,MORTGAGE,56415,DEBTCONSOLIDATION,8.95,0.05,6,598,Yes,0
CUST10573,Individual,31,male,Associate,145207,8,MORTGAGE,56000,PERSONAL,10.53,0.04,8,598,Yes,0
CUST10574,Individual,37,male,Doctorate,59048,11,MORTGAGE,58400,VENTURE,12.25,0.14,15,598,Yes,0
CUST10575,Individual,34,female,Bachelor,68085,12,MORTGAGE,60000,PERSONAL,11.62,0.15,7,598,Yes,0
CUST10576,Individual,29,female,High School,58058,10,RENT,22000,MEDICAL,9.99,0.03,6,598,No,0
CUST10577,Individual,27,female,Bachelor,27246,5,RENT,22500,VENTURE,6.93,0.09,4,598,Yes,0
CUST10578,Individual,24,female,Associate,81570,0,RENT,23000,DEBTCONSOLIDATION,10.02,0.04,3,598,Yes,0
CUST10579,Individual,29,male,Master,60923,2,MORTGAGE,171870,PERSONAL,12.1,0.36,9,598,No,0
CUST10580,Individual,27,male,High School,277839,3,MORTGAGE,25349,EDUCATION,8.75,0.02,4,598,Yes,0
CUST10581,Individual,24,female,High School,69417,0,MORTGAGE,112888,PERSONAL,7.9,0.19,3,598,Yes,0
CUST10582,Individual,26,female,Bachelor,44236,2,MORTGAGE,57500,EDUCATION,11.69,0.17,4,598,No,0
CUST10583,Individual,26,male,High School,88782,2,RENT,21000,DEBTCONSOLIDATION,10.71,0.01,5,598,Yes,0
CUST10584,Corporate,10,Partnership,Small Enterprise,133410,9,Owned Business Premises,25564,Business Expansion,9.92,0.12,13,621,No,0
CUST10585,Individual,33,female,Doctorate,70631,11,RENT,117500,MEDICAL,13.28,0.25,10,598,Yes,0
CUST10586,Individual,23,female,Bachelor,51637,0,RENT,24400,PERSONAL,11.89,0.09,4,598,No,0
CUST10587,Individual,25,female,Bachelor,46907,3,RENT,23000,EDUCATION,13.48,0.06,3,598,Yes,0
CUST10588,Corporate,24,Share Company,Micro Enterprise,103106,17,Leased Business Premises,58000,Premises Improvement,10.76,0.06,19,579,No,0
CUST10589,Individual,27,male,Bachelor,22767,8,OWN,22638,VENTURE,11.04,0.12,8,598,No,0
CUST10590,Corporate,21,Private Limited Company,Medium Enterprise,28663,19,Leased Business Premises,56000,Staff Training & Capacity Building,9.42,0.1,19,599,No,0
CUST10591,Individual,28,male,Bachelor,79209,6,MORTGAGE,172000,VENTURE,14.67,0.28,6,598,Yes,0
CUST10592,Individual,24,female,Associate,51598,0,MORTGAGE,119200,VENTURE,7.9,0.37,4,598,No,0
CUST10593,Individual,30,male,Associate,91176,4,RENT,112706,MEDICAL,14.93,0.14,6,598,Yes,0
CUST10594,Corporate,20,Private Limited Company,Micro Enterprise,74703,13,Owned Business Premises,113000,Business Expansion,8.68,0.14,13,652,No,0
CUST10595,Corporate,16,Private Limited Company,Small Enterprise,77458,13,Pledged Business Asset,57048,Healthcare Business Financing,9.6,0.14,17,582,No,0
CUST10596,Individual,31,female,Associate,70715,9,MORTGAGE,23000,MEDICAL,5.57,0.04,10,598,Yes,0
CUST10597,Individual,25,male,High School,60864,0,RENT,56000,VENTURE,13.2,0.1,3,598,No,0
